Country	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Lesotho	2.2	2.3400000000000003	2.48	2.62	2.76	2.9	2.98	3.06	3.1399999999999997	3.2199999999999998	3.3	3.4	3.5	3.5999999999999996	3.6999999999999997	3.8	4.0	4.2	4.4	4.6	4.8	5.2	5.5	5.6	5.7	5.9	6.1	6.0	6.0
Liberia	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.6399999999999997	3.48	3.32	3.16	3.0	3.26	3.52	3.78	4.04	4.3	4.6	5.0	5.4	5.5	5.5	5.4	5.5	5.6
Libya	117.4	117.4	117.4	117.4	117.4	117.4	117.4	117.4	117.4	117.4	117.4	124.10000000000001	130.8	137.5	144.20000000000002	150.9	157.28	163.66	170.04000000000002	176.42000000000002	182.8	69.3	154.7	133.6	101.6	92.6	90.0	114.0	122.9
Lithuania	34.0	34.0	34.0	34.0	34.0	34.0	35.74	37.480000000000004	39.22	40.96	42.7	46.480000000000004	50.260000000000005	54.040000000000006	57.82	61.6	62.34	63.08	63.82	64.56	65.3	69.2	71.9	74.4	77.0	78.6	80.4	83.7	86.7
Luxembourg	22.0	22.94	23.88	24.82	25.759999999999998	26.7	28.48	30.26	32.04	33.82	35.6	36.72	37.84	38.96	40.080000000000005	41.2	42.260000000000005	43.32	44.38	45.44	46.5	47.7	47.5	49.3	51.4	53.4	54.7	55.5	57.0
Madagascar	19.2	19.14	19.08	19.02	18.959999999999997	18.9	19.68	20.46	21.240000000000002	22.02	22.8	23.34	23.88	24.42	24.96	25.5	26.26	27.02	27.78	28.54	29.3	29.7	30.6	31.3	32.4	33.4	34.8	36.3	38.1
Malawi	7.0	7.22	7.4399999999999995	7.66	7.88	8.1	8.459999999999999	8.82	9.18	9.540000000000001	9.9	10.120000000000001	10.34	10.56	10.78	11.0	11.94	12.879999999999999	13.82	14.76	15.7	16.4	16.7	17.6	18.6	19.1	19.6	20.4	21.1
Malaysia	190.3	212.10000000000002	233.9	255.70000000000002	277.5	299.3	315.08	330.86	346.64	362.42	378.2	397.9	417.59999999999997	437.29999999999995	457.0	476.7	500.03999999999996	523.38	546.72	570.06	593.4	624.8	659.0	689.9	731.4	768.6	801.1	848.3	888.4
Maldives	2.0	2.0	2.0	2.0	2.0	2.0	2.14	2.2800000000000002	2.42	2.56	2.7	2.7600000000000002	2.8200000000000003	2.88	2.94	3.0	3.2800000000000002	3.56	3.8400000000000003	4.12	4.4	4.8	4.9	5.2	5.6	5.8	6.2	6.6	7.0
Mali	10.8	11.16	11.52	11.879999999999999	12.24	12.6	13.28	13.959999999999999	14.64	15.32	16.0	17.3	18.6	19.9	21.2	22.5	23.64	24.78	25.92	27.06	28.2	29.1	28.9	29.6	31.6	33.5	35.5	37.4	39.2
Malta	5.7	6.0600000000000005	6.42	6.78	7.140000000000001	7.5	7.92	8.34	8.76	9.18	9.6	9.799999999999999	10.0	10.2	10.4	10.6	10.82	11.04	11.26	11.479999999999999	11.7	11.9	12.2	12.8	13.9	15.3	16.2	17.3	18.4
Marshall Islands	0.1	0.12000000000000001	0.14	0.16	0.18	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2
Mauritania	5.7	5.9	6.1000000000000005	6.300000000000001	6.5	6.7	6.86	7.0200000000000005	7.18	7.34	7.5	7.86	8.22	8.58	8.940000000000001	9.3	9.84	10.38	10.92	11.46	12.0	12.5	13.3	14.1	14.9	15.1	15.4	15.8	16.4
Mauritius	8.0	8.44	8.879999999999999	9.32	9.76	10.2	10.84	11.48	12.120000000000001	12.76	13.4	13.88	14.360000000000001	14.84	15.32	15.8	16.62	17.44	18.259999999999998	19.08	19.9	20.7	21.5	22.2	23.0	23.8	24.8	25.7	26.7
Mexico	1139.9	1158.54	1177.18	1195.82	1214.46	1233.1	1305.54	1377.98	1450.42	1522.86	1595.3	1618.82	1642.34	1665.8600000000001	1689.38	1712.9	1739.0800000000002	1765.26	1791.44	1817.62	1843.8	1911.3	1980.9	2007.8	2064.1	2131.9	2194.2	2239.6	2284.3
Micronesia	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.4	0.3	0.3	0.3	0.3	0.3	0.4	0.4
Moldova	11.6	11.6	11.6	11.6	11.6	11.6	11.32	11.04	10.76	10.479999999999999	10.2	11.04	11.879999999999999	12.719999999999999	13.56	14.4	14.9	15.4	15.899999999999999	16.4	16.9	17.8	17.7	19.3	20.3	20.2	21.1	22.1	23.0
Mongolia	11.2	10.92	10.64	10.36	10.08	9.8	10.08	10.36	10.64	10.92	11.2	12.02	12.84	13.66	14.48	15.3	16.42	17.54	18.66	19.78	20.9	24.5	27.5	30.8	33.2	34.0	34.4	36.2	38.7
Montenegro	6.3	6.3	6.3	6.3	6.3	6.3	6.3	6.3	6.3	6.3	6.3	6.4799999999999995	6.66	6.84	7.0200000000000005	7.2	7.5	7.8	8.1	8.399999999999999	8.7	9.0	8.7	9.0	9.2	9.5	9.8	10.3	10.8
Morocco	98.2	99.96000000000001	101.72	103.48	105.24	107.0	111.76	116.52000000000001	121.28	126.04	130.8	137.84	144.88	151.92000000000002	158.96	166.0	175.18	184.36	193.54000000000002	202.72	211.9	223.0	229.7	240.2	246.6	257.8	260.7	271.3	279.3
Mozambique	5.0	5.18	5.36	5.54	5.720000000000001	5.9	6.74	7.58	8.42	9.26	10.1	11.18	12.26	13.34	14.42	15.5	16.84	18.18	19.52	20.86	22.2	23.8	25.5	27.3	29.4	31.3	32.5	33.7	34.8
Myanmar	30.2	32.18	34.16	36.14	38.120000000000005	40.1	44.120000000000005	48.14	52.160000000000004	56.18000000000001	60.2	70.22	80.24000000000001	90.26	100.28	110.3	125.56	140.82	156.07999999999998	171.34	186.6	197.1	211.5	229.4	247.7	265.0	280.5	299.5	318.1
Namibia	8.2	8.54	8.879999999999999	9.219999999999999	9.56	9.9	10.26	10.62	10.98	11.34	11.7	12.34	12.98	13.620000000000001	14.26	14.9	15.6	16.3	17.0	17.7	18.4	19.3	20.3	21.4	22.8	24.2	24.5	24.3	24.2
Nauru	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.2	0.2	0.2	0.2
Nepal	22.5	23.78	25.06	26.34	27.619999999999997	28.9	30.439999999999998	31.98	33.519999999999996	35.06	36.6	37.92	39.24	40.56	41.88	43.2	45.300000000000004	47.400000000000006	49.5	51.6	53.7	55.5	58.2	60.6	64.2	66.3	66.7	72.0	76.5
Netherlands	483.0	494.6	506.2	517.8	529.4	541.0	566.62	592.24	617.86	643.48	669.1	678.34	687.58	696.8199999999999	706.06	715.3	725.4399999999999	735.5799999999999	745.72	755.86	766.0	777.9	769.9	768.9	779.8	795.1	812.5	835.8	858.2
New Zealand	80.0	82.74	85.48	88.22	90.96000000000001	93.7	96.64	99.58	102.52000000000001	105.46000000000001	108.4	113.12	117.84	122.56	127.28	132.0	133.64	135.28	136.92	138.56	140.2	143.5	146.7	150.5	156.1	161.7	167.6	172.8	177.6
Nicaragua	12.4	12.64	12.88	13.12	13.36	13.6	14.34	15.08	15.82	16.560000000000002	17.3	17.88	18.46	19.04	19.62	20.2	20.78	21.36	21.94	22.52	23.1	24.6	26.2	27.5	28.8	30.2	31.5	33.0	31.7
Niger	7.2	7.24	7.28	7.32	7.36	7.4	7.640000000000001	7.88	8.12	8.36	8.6	8.959999999999999	9.32	9.68	10.040000000000001	10.4	11.0	11.6	12.2	12.8	13.4	13.7	15.3	16.1	17.3	18.1	19.0	19.9	20.9
Nigeria	320.0	320.6	321.2	321.8	322.4	323.0	333.46	343.92	354.38	364.84000000000003	375.3	414.7	454.1	493.5	532.9	572.3	619.06	665.8199999999999	712.5799999999999	759.34	806.1	848.8	884.7	943.8	1003.3	1029.9	1013.3	1021.4	1041.2
Macedonia	19.2	18.4	17.599999999999998	16.799999999999997	16.0	15.2	15.66	16.12	16.58	17.04	17.5	17.86	18.22	18.580000000000002	18.94	19.3	20.14	20.98	21.82	22.66	23.5	24.1	24.0	24.7	25.6	26.5	27.3	27.4	28.1
Norway	181.6	188.92	196.23999999999998	203.56	210.88	218.2	226.7	235.2	243.7	252.2	260.7	266.68	272.66	278.64	284.62	290.6	293.44	296.28000000000003	299.12	301.96000000000004	304.8	307.8	316.2	319.5	325.8	332.2	336.2	342.8	347.8
Oman	63.5	67.7	71.9	76.1	80.3	84.5	87.54	90.58	93.62	96.66	99.7	100.58	101.46	102.34	103.22	104.1	110.86	117.62	124.38	131.14000000000001	137.9	136.4	149.1	155.6	159.9	167.5	175.8	174.2	177.9
Pakistan	329.0	345.68	362.36	379.03999999999996	395.71999999999997	412.4	426.74	441.08	455.42	469.76	484.1	510.82000000000005	537.5400000000001	564.26	590.98	617.7	640.2800000000001	662.86	685.44	708.02	730.6	750.7	777.0	811.2	849.1	889.3	938.4	991.9	1045.8
Palau	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.22	0.24	0.26	0.28	0.3	0.27999999999999997	0.26	0.24	0.22	0.2	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
Palestinian Territory	8.2	8.2	8.2	8.2	8.2	8.2	8.719999999999999	9.24	9.76	10.280000000000001	10.8	11.020000000000001	11.24	11.46	11.68	11.9	12.56	13.22	13.879999999999999	14.54	15.2	17.1	18.2	18.6	18.6	19.2	20.1	20.7	20.9
Panama	19.4	20.599999999999998	21.799999999999997	23.0	24.2	25.4	26.759999999999998	28.12	29.48	30.840000000000003	32.2	33.72	35.24	36.76	38.28	39.8	43.22	46.64	50.06	53.48	56.9	63.4	69.6	74.4	78.2	82.6	86.7	91.3	94.7
Papua New Guinea	10.2	11.26	12.32	13.379999999999999	14.44	15.5	15.46	15.42	15.38	15.34	15.3	15.64	15.98	16.32	16.66	17.0	18.14	19.28	20.42	21.56	22.7	22.9	24.0	24.9	28.3	31.0	32.2	32.7	32.9
Paraguay	33.5	35.12	36.74	38.36	39.980000000000004	41.6	41.78	41.96	42.14	42.32	42.5	43.34	44.18	45.02	45.86	46.7	49.54	52.38	55.22	58.06	60.9	63.4	63.1	68.4	71.7	74.0	77.1	81.0	83.9
Peru	116.0	122.74	129.48	136.22	142.95999999999998	149.7	153.78	157.85999999999999	161.94	166.01999999999998	170.1	178.01999999999998	185.94	193.85999999999999	201.78	209.7	226.26	242.82	259.38	275.94	292.5	311.0	330.1	349.4	357.7	369.3	384.0	393.6	409.3
Philippines	248.4	254.02	259.64	265.26	270.88	276.5	287.08	297.65999999999997	308.24	318.82	329.4	345.97999999999996	362.56	379.14	395.72	412.3	434.76	457.22	479.68	502.14	524.6	543.8	580.1	621.1	659.3	699.3	747.4	797.3	847.1
Poland	391.6	400.5	409.40000000000003	418.3	427.20000000000005	436.1	461.6	487.1	512.6	538.1	563.6	582.12	600.64	619.1600000000001	637.6800000000001	656.2	690.6	725.0	759.4000000000001	793.8000000000001	828.2	869.8	883.8	896.1	925.8	961.3	990.8	1038.5	1091.9
Portugal	201.3	204.86	208.42000000000002	211.98	215.54	219.1	228.78	238.46	248.14	257.82	267.5	269.86	272.22	274.58	276.94	279.3	281.04	282.78000000000003	284.52	286.26	288.0	282.7	271.3	268.3	270.7	275.6	280.9	288.8	295.0
Qatar	64.2	64.2	64.2	64.2	64.2	64.2	64.2	64.2	64.2	64.2	64.2	70.36	76.52	82.68	88.84	95.0	120.53999999999999	146.07999999999998	171.62	197.16	222.7	252.5	264.3	276.0	287.0	297.5	303.8	308.6	313.0
Romania	265.6	259.78000000000003	253.96	248.14000000000001	242.32	236.5	235.96	235.42000000000002	234.88	234.34	233.8	248.56	263.32	278.08000000000004	292.84000000000003	307.6	316.82	326.04	335.26	344.48	353.7	360.8	368.3	381.2	394.2	409.5	429.2	459.2	478.0
Russia	3094.5	2860.06	2625.62	2391.1800000000003	2156.74	1922.3	1953.7	1985.1000000000001	2016.5	2047.9	2079.3	2223.5	2367.7000000000003	2511.9	2656.1000000000004	2800.3	2906.6600000000003	3013.02	3119.38	3225.74	3332.1	3475.4	3604.0	3668.8	3694.5	3609.3	3621.2	3680.2	3763.2
Rwanda	6.3	5.84	5.38	4.92	4.46	4.0	4.48	4.96	5.44	5.92	6.4	7.0	7.6000000000000005	8.2	8.8	9.4	10.32	11.24	12.16	13.08	14.0	15.1	16.4	17.2	18.5	20.2	21.4	22.7	24.6
Saint Kitts and Nevis	0.6	0.64	0.68	0.72	0.76	0.8	0.8400000000000001	0.88	0.92	0.96	1.0	1.04	1.08	1.1199999999999999	1.16	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.3	1.4	1.4	1.4	1.4	1.5
Saint Lucia	1.3	1.34	1.3800000000000001	1.42	1.46	1.5	1.54	1.58	1.6199999999999999	1.66	1.7	1.72	1.74	1.76	1.78	1.8	1.84	1.8800000000000001	1.92	1.96	2.0	2.1	2.1	2.1	2.1	2.1	2.2	2.2	2.2
Saint Vincent and the Grenadines	0.6	0.62	0.64	0.6599999999999999	0.6799999999999999	0.7	0.72	0.74	0.76	0.78	0.8	0.8400000000000001	0.88	0.92	0.96	1.0	1.02	1.04	1.06	1.08	1.1	1.1	1.1	1.1	1.1	1.1	1.2	1.2	1.2
Samoa	0.6	0.6	0.6	0.6	0.6	0.6	0.64	0.68	0.72	0.76	0.8	0.8400000000000001	0.88	0.92	0.96	1.0	1.0	1.0	1.0	1.0	1.0	1.1	1.1	1.0	1.1	1.1	1.2	1.2	1.2
San Marino	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.16	2.22	2.28	2.34	2.4	2.38	2.36	2.34	2.32	2.3	2.1	1.9	1.9	1.8	1.9	1.9	1.9	1.9
Sao Tome and Principe	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.33999999999999997	0.38	0.42	0.45999999999999996	0.5	0.5	0.5	0.5	0.6	0.6	0.6	0.6	0.6
Saudi Arabia	693.2	719.36	745.52	771.6800000000001	797.84	824.0	838.06	852.12	866.18	880.24	894.3	933.16	972.02	1010.8799999999999	1049.74	1088.6	1120.02	1151.44	1182.86	1214.28	1245.7	1370.2	1444.4	1483.4	1537.6	1600.7	1627.4	1615.4	1651.1
Senegal	17.5	17.88	18.259999999999998	18.64	19.02	19.4	20.259999999999998	21.119999999999997	21.979999999999997	22.84	23.7	24.9	26.099999999999998	27.299999999999997	28.5	29.7	30.8	31.900000000000002	33.0	34.1	35.2	35.7	37.5	38.6	41.1	43.8	46.5	49.8	53.2
Serbia	56.0	56.0	56.0	56.0	56.0	56.0	56.74	57.480000000000004	58.22	58.96	59.7	63.88	68.06	72.24	76.41999999999999	80.6	83.97999999999999	87.36	90.74	94.12	97.5	99.4	98.8	101.6	100.0	101.8	105.2	107.3	112.0
Seychelles	1.0	1.02	1.04	1.06	1.08	1.1	1.1800000000000002	1.26	1.34	1.42	1.5	1.5	1.5	1.5	1.5	1.5	1.56	1.62	1.6800000000000002	1.74	1.8	2.0	2.0	2.1	2.2	2.3	2.4	2.5	2.6
Sierra Leone	5.4	5.140000000000001	4.88	4.62	4.359999999999999	4.1	4.12	4.14	4.16	4.18	4.2	4.5600000000000005	4.92	5.28	5.640000000000001	6.0	6.36	6.72	7.08	7.4399999999999995	7.8	8.2	9.5	11.5	12.0	9.5	10.1	10.5	10.9
Singapore	106.4	117.26	128.12	138.98	149.83999999999997	160.7	170.73999999999998	180.78	190.82	200.86	210.9	222.16	233.42	244.68	255.94	267.2	287.94	308.68	329.41999999999996	350.15999999999997	370.9	394.1	411.7	431.5	448.3	461.3	475.0	492.5	508.0
Slovakia	70.7	70.7	70.7	70.7	70.7	70.7	73.38	76.06	78.74	81.42	84.1	88.8	93.5	98.19999999999999	102.89999999999999	107.6	113.19999999999999	118.8	124.39999999999999	130.0	135.6	139.5	141.8	143.9	147.8	154.0	158.8	163.9	170.6
Slovenia	37.8	37.58	37.36	37.14	36.92	36.7	38.400000000000006	40.1	41.800000000000004	43.5	45.2	46.940000000000005	48.68	50.42	52.16	53.9	54.879999999999995	55.86	56.839999999999996	57.82	58.8	59.1	57.6	56.9	58.6	59.9	61.8	64.8	67.7
Solomon Islands	0.6	0.66	0.72	0.78	0.8400000000000001	0.9	0.88	0.86	0.8400000000000001	0.8200000000000001	0.8	0.8	0.8	0.8	0.8	0.8	0.8400000000000001	0.88	0.92	0.96	1.0	1.1	1.2	1.2	1.2	1.3	1.3	1.4	1.4
South Africa	364.3	367.46000000000004	370.62	373.78000000000003	376.94	380.1	391.32	402.54	413.76	424.98	436.2	454.24	472.28	490.32	508.36	526.4	543.76	561.12	578.48	595.84	613.2	633.4	647.4	663.5	675.7	684.4	688.2	697.3	701.6
South Sudan	38.2	38.2	38.2	38.2	38.2	38.2	38.2	38.2	38.2	38.2	38.2	38.2	38.2	38.2	38.2	38.2	38.2	38.2	38.2	38.2	38.2	36.4	19.6	22.2	22.9	20.5	18.2	18.2	18.2
Spain	923.4	937.74	952.08	966.42	980.76	995.1	1039.22	1083.3400000000001	1127.46	1171.58	1215.7	1259.82	1303.94	1348.06	1392.18	1436.3	1451.86	1467.4199999999998	1482.98	1498.54	1514.1	1499.0	1455.1	1430.3	1450.0	1502.8	1550.5	1596.7	1637.9
Sri Lanka	62.6	66.36	70.12	73.88	77.64	81.4	85.94	90.48	95.02	99.56	104.1	108.56	113.02	117.48	121.94	126.4	135.58	144.76000000000002	153.94	163.12	172.3	186.8	203.8	210.8	221.2	232.3	242.7	251.0	259.1
Sudan	45.2	47.760000000000005	50.32	52.88	55.44	58.0	61.92	65.84	69.75999999999999	73.67999999999999	77.6	83.25999999999999	88.92	94.58	100.24000000000001	105.9	114.64	123.38	132.12	140.86	149.6	146.7	147.5	153.9	158.1	165.8	173.6	181.0	176.8
Suriname	4.2	4.2	4.2	4.2	4.2	4.2	4.28	4.36	4.4399999999999995	4.52	4.6	4.88	5.16	5.4399999999999995	5.72	6.0	6.3	6.6	6.9	7.2	7.5	7.9	8.1	8.4	8.4	8.1	7.7	7.8	7.9
Sweden	265.1	267.02000000000004	268.94	270.86	272.78	274.7	285.24	295.78	306.32	316.85999999999996	327.4	336.44	345.48	354.52	363.56	372.6	378.72	384.84000000000003	390.96	397.08	403.2	414.0	412.7	417.8	428.7	447.8	459.8	469.5	480.6
Switzerland	323.6	324.02000000000004	324.44	324.86	325.28	325.7	333.52	341.34	349.16	356.98	364.8	370.34000000000003	375.88	381.42	386.96	392.5	401.42	410.34000000000003	419.26	428.18	437.1	444.5	449.0	457.3	468.5	474.8	482.4	490.2	502.6
Tajikistan	19.3	16.92	14.540000000000001	12.16	9.780000000000001	7.4	7.4	7.4	7.4	7.4	7.4	8.26	9.12	9.98	10.84	11.7	12.58	13.46	14.34	15.22	16.1	17.3	18.6	20.0	21.3	22.6	24.1	26.0	27.9
Tanzania	37.9	38.6	39.3	40.0	40.699999999999996	41.4	43.3	45.199999999999996	47.099999999999994	49.0	50.9	54.98	59.06	63.14	67.22	71.3	76.22	81.14	86.06	90.98	95.9	103.3	108.0	115.3	123.0	130.6	139.6	149.1	156.8
Thailand	376.3	412.66	449.02	485.38	521.74	558.1	562.1800000000001	566.26	570.34	574.42	578.5	613.62	648.74	683.86	718.98	754.1	784.5600000000001	815.02	845.48	875.9399999999999	906.4	914.0	980.2	1006.6	1016.5	1048.3	1083.5	1127.1	1173.7
Timor Leste	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	3.62	4.34	5.0600000000000005	5.779999999999999	6.5	7.16	7.82	8.48	9.14	9.8	11.0	11.5	10.2	7.6	9.2	9.2	8.4	8.6
Togo	4.9	4.9	4.9	4.9	4.9	4.9	5.140000000000001	5.38	5.62	5.859999999999999	6.1	6.16	6.22	6.28	6.34	6.4	6.720000000000001	7.04	7.36	7.68	8.0	8.5	9.0	9.6	10.2	10.7	11.3	11.8	12.3
Tonga	0.3	0.32	0.34	0.36	0.38	0.4	0.42000000000000004	0.44	0.46	0.48	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.6	0.6	0.6	0.6
Trinidad and Tobago	13.3	13.88	14.46	15.04	15.62	16.2	17.599999999999998	19.0	20.4	21.799999999999997	23.2	25.419999999999998	27.64	29.86	32.08	34.3	35.739999999999995	37.18	38.62	40.06	41.5	41.4	41.9	42.8	42.4	43.1	40.3	39.5	39.8
Tunisia	46.2	48.14	50.08	52.019999999999996	53.96	55.9	59.42	62.94	66.46000000000001	69.98	73.5	76.58	79.66	82.74000000000001	85.82000000000001	88.9	93.32000000000001	97.74000000000001	102.16	106.58	111.0	108.9	113.3	116.5	120.0	121.4	123.0	125.2	128.3
Turkey	614.7	635.76	656.82	677.88	698.94	720.0	751.32	782.64	813.96	845.28	876.6	922.78	968.96	1015.14	1061.32	1107.5	1145.78	1184.06	1222.3400000000001	1260.6200000000001	1298.9	1443.3	1512.4	1640.9	1725.6	1830.7	1888.9	2029.5	2081.6
Turkmenistan	30.6	28.36	26.12	23.88	21.64	19.4	20.34	21.28	22.22	23.16	24.1	25.46	26.82	28.18	29.54	30.9	34.839999999999996	38.78	42.72	46.66	50.6	58.0	64.5	71.0	78.3	83.4	88.6	94.4	100.2
Tuvalu	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Uganda	13.4	14.48	15.56	16.64	17.72	18.8	20.080000000000002	21.36	22.64	23.92	25.2	27.14	29.08	31.02	32.96	34.9	38.199999999999996	41.5	44.8	48.099999999999994	51.4	56.2	58.4	60.5	63.6	66.9	70.1	72.8	77.2
Ukraine	543.0	486.52	430.04	373.56	317.08000000000004	260.6	255.66000000000003	250.72000000000003	245.78	240.84	235.9	257.3	278.7	300.1	321.5	342.9	346.09999999999997	349.29999999999995	352.5	355.7	358.9	378.5	379.4	379.3	354.5	319.8	327.6	335.7	346.9
United Arab Emirates	205.4	213.78	222.16	230.54000000000002	238.92000000000002	247.3	262.6	277.90000000000003	293.20000000000005	308.5	323.8	343.12	362.44	381.76	401.08	420.4	431.0	441.59999999999997	452.2	462.79999999999995	473.4	506.2	528.9	555.6	580.0	609.4	627.6	632.6	641.6
United Kingdom	1527.1	1552.58	1578.06	1603.54	1629.02	1654.5	1714.08	1773.66	1833.24	1892.8200000000002	1952.4	2010.96	2069.52	2128.08	2186.64	2245.2	2254.46	2263.72	2272.98	2282.24	2291.5	2329.2	2362.9	2411.3	2482.3	2540.7	2586.1	2633.3	2670.1
United States	9189.3	9437.5	9685.699999999999	9933.9	10182.099999999999	10430.3	10921.019999999999	11411.74	11902.46	12393.18	12883.9	13233.5	13583.1	13932.7	14282.3	14631.9	14766.56	14901.22	15035.880000000001	15170.54	15305.2	15542.6	15892.2	16185.0	16581.8	17059.5	17326.9	17711.0	18217.0
Uruguay	30.6	31.900000000000002	33.2	34.5	35.800000000000004	37.1	38.24	39.38	40.519999999999996	41.66	42.8	42.879999999999995	42.96	43.04	43.120000000000005	43.2	46.080000000000005	48.96	51.84	54.72	57.6	60.6	62.8	65.7	67.8	68.1	69.2	71.0	72.1
Uzbekistan	63.4	61.0	58.6	56.2	53.8	51.4	53.54	55.68	57.82	59.96	62.1	65.8	69.5	73.19999999999999	76.89999999999999	80.6	88.69999999999999	96.8	104.89999999999999	113.0	121.1	131.1	141.9	153.3	164.3	176.5	187.3	195.6	205.7
Vanuatu	0.4	0.4	0.4	0.4	0.4	0.4	0.42000000000000004	0.44	0.46	0.48	0.5	0.5	0.5	0.5	0.5	0.5	0.54	0.58	0.62	0.6599999999999999	0.7	0.7	0.7	0.7	0.7	0.7	0.8	0.8	0.8
Venezuela	287.0	297.6	308.2	318.8	329.4	340.0	342.6	345.2	347.8	350.4	353.0	362.48	371.96	381.44	390.91999999999996	400.4	416.38	432.36	448.34000000000003	464.32	480.3	500.3	528.5	535.6	514.7	514.7	514.7	514.7	514.7
Vietnam	99.1	108.67999999999999	118.25999999999999	127.84	137.42000000000002	147.0	158.74	170.48	182.22	193.95999999999998	205.7	221.98	238.26	254.54000000000002	270.82000000000005	287.1	307.68	328.26	348.84000000000003	369.42	390.0	414.3	436.1	459.7	487.2	519.8	552.1	589.7	631.4
Yemen	40.1	42.9	45.7	48.5	51.3	54.1	57.2	60.3	63.4	66.5	69.6	72.78	75.96	79.14	82.32	85.5	89.54	93.58	97.62	101.66	105.7	92.3	94.5	99.1	98.9	82.4	71.2	66.9	65.1
Zambia	18.8	18.740000000000002	18.68	18.62	18.56	18.5	19.22	19.94	20.66	21.380000000000003	22.1	23.66	25.22	26.78	28.34	29.9	33.0	36.1	39.2	42.3	45.4	47.9	51.6	54.2	56.7	58.4	60.6	62.7	65.0
Zimbabwe	29.4	29.759999999999998	30.119999999999997	30.48	30.84	31.2	31.96	32.72	33.48	34.24	35.0	32.76	30.52	28.28	26.04	23.8	23.94	24.080000000000002	24.22	24.36	24.5	28.0	32.6	33.3	34.1	34.7	34.9	36.6	38.8
